producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed
22,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,(Gr a $ 68),$ 14.400,NaN,UNKNOWN,LOCAL,68.0,68.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
24,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Gr a $ 90),$ 21.600,NaN,UNKNOWN,LOCAL,90.0,90.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
30,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,(Und a $ 544),20,NaN,UNKNOWN,LOCAL,544.0,544.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
31,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,(Und a $ 750),$ 24.500,NaN,UNKNOWN,LOCAL,750.0,750.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
32,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,+595994 874276,Selecciona método de entrega,580 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
33,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,+595994 874276,Selecciona método de entrega,700 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
34,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,+595994 874276,Selecciona método de entrega,400 GR,UNKNOWN,LOCAL,400.0,400.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
35,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,+595994 874276,Selecciona método de entrega,1 LT,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
37,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,+595994 874276,Selecciona método de entrega,250 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
38,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,+595994 874276,Selecciona método de entrega,120 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
40,2,Chedraui,MX,7,aceite vegetal,aceite vegetal,False,Aceites y vinagres,Nutrioli,700ml,MX,LOCAL,33.3,1.7884,1.7884,18.62,True,keep_imputed,price_parse_failed;price<=0,1.7884,True,median_category_country,1.8743,1.7884
42,2,Chedraui,MX,7,aceite vegetal,aceite vegetal,False,Aceites y vinagres,Patrona,1 L,MX,LOCAL,33.3,1.7884,1.7884,18.62,True,keep_imputed,price_parse_failed;price<=0,1.7884,True,median_category_country,1.8743,1.7884
44,1,Desconocido,UNKNOWN,9,frijoles,frijoles,False,Alimentos básicos,Frijoles,1 Kg,UNKNOWN,LOCAL,1.02,1.02,1.02,1.0,True,keep_imputed,price_parse_failed;price<=0,1.02,True,median_category_country,,1.02
45,1,Desconocido,UNKNOWN,9,frijoles,frijoles,False,Alimentos básicos,Frijoles,1Kg,UNKNOWN,LOCAL,1.02,1.02,1.02,1.0,True,keep_imputed,price_parse_failed;price<=0,1.02,True,median_category_country,,1.02
46,1,Desconocido,UNKNOWN,9,frijoles,frijoles,False,Alimentos básicos,Frijoles,1 kg,UNKNOWN,LOCAL,1.02,1.02,1.02,1.0,True,keep_imputed,price_parse_failed;price<=0,1.02,True,median_category_country,,1.02
51,3,Desconocido,BR,9,frijoles,frijoles,False,Alimentos básicos,Frijoles,1 Kg,BR,LOCAL,5.29,0.971,,5.448,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.2647,True,median_category_country,1.2647,1.2647
52,3,Desconocido,BR,9,frijoles,frijoles,False,Alimentos básicos,Frijoles,1Kg,BR,LOCAL,4.49,0.8242,,5.448,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.2647,True,median_category_country,1.2647,1.2647
56,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,ARROZ DIANA 500 G,Unidades disponibles,500 G,UNKNOWN,LOCAL,500.0,500.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.69,True,median_category_country,1.69,1.69
57,1,Desconocido,UNKNOWN,13,azucar,azucar,False,ARROZ ESTÁNDAR ALBAR 500 GRS,Unidades disponibles,500 g,UNKNOWN,LOCAL,500.0,500.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,True,median_category_country,2.77,2.77
65,2,Chedraui,MX,10,arroz,arroz,False,Arroz SOS Super Extra Rojo 900g,SOS,900g,MX,LOCAL,20.4,1.0956,1.0956,18.62,True,keep_imputed,price_parse_failed;price<=0,1.0956,True,median_category_country,1.0956,1.0956
66,2,Chedraui,MX,10,arroz,arroz,False,Arroz Super Extra Chedraui 900g,Chedraui,900g,MX,LOCAL,20.4,1.0956,1.0956,18.62,True,keep_imputed,price_parse_failed;price<=0,1.0956,True,median_category_country,1.0956,1.0956
67,2,Chedraui,MX,10,arroz,arroz,False,Arroz Verde Valle Super Extra 900g,Verde Valle,900g,MX,LOCAL,20.4,1.0956,1.0956,18.62,True,keep_imputed,price_parse_failed;price<=0,1.0956,True,median_category_country,1.0956,1.0956
68,5,Desconocido,CO,2,cafe,sin_categoria,True,Asesoramos tu compra WEB: 📞(601) 6672004 -,"Otras Ciudades clic aquí,",NaN,CO,LOCAL,25.0,0.0062,,4047.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
69,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,NaN,CO,LOCAL,9.6,0.0024,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
70,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,500gr,CO,LOCAL,1.69,0.0004,,4047.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
71,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,480G,CO,LOCAL,8.19,0.002,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
72,5,Desconocido,CO,15,pan,pan,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,750 g,CO,LOCAL,7.63,0.0019,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
73,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,460 g,CO,LOCAL,10.55,0.0026,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
74,5,Desconocido,CO,2,cafe,sin_categoria,True,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,550 g,CO,LOCAL,6.89,0.0017,,4047.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
75,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,1000 gr,CO,LOCAL,19.49,0.0048,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
76,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,500 gr,CO,LOCAL,1.84,0.0005,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
77,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,200 gr,CO,LOCAL,11.98,0.003,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
78,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,1000gr,CO,LOCAL,17.99,0.0044,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
79,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,2500gr,CO,LOCAL,4.99,0.0012,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
80,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,70g,CO,LOCAL,70.0,0.0173,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
81,5,Desconocido,CO,14,cafe,cafe,False,"ASESORAMOS TU COMPRA: 📞(601) 6672004, lun a sab de 7am.a 7pm dom hasta las 6pm",otras ciudades consulta aquí,5kg,CO,LOCAL,10.89,0.0027,,4047.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.885,True,global_median,,2.885
82,1,Desconocido,UNKNOWN,17,leche,leche,False,AZÚCAR BLANCA 1000 GRS,Unidades disponibles,1000 g,UNKNOWN,LOCAL,1000.0,1000.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.11,True,median_category_country,1.11,1.11
84,1,Desconocido,UNKNOWN,14,cafe,cafe,False,AZÚCAR MORENA 1000 GRS,Unidades disponibles,1000 g,UNKNOWN,LOCAL,1000.0,1000.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],6.2,True,median_category_country,6.2,6.2
85,3,Desconocido,BR,13,azucar,azucar,False,Azúcar y Adoçante,Azúcar,1kg,BR,LOCAL,3.99,0.7324,,5.448,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.8061500000000001,True,median_category_country,1.8061500000000001,1.8061500000000001
87,3,Desconocido,BR,13,azucar,azucar,False,Azúcar y Adoçante,Azúcar,500g,BR,LOCAL,4.99,0.9159,,5.448,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.8061500000000001,True,median_category_country,1.8061500000000001,1.8061500000000001
89,2,Chedraui,MX,13,azucar,azucar,False,Azúcar Zulka Glass 500g,Zulka,500g,MX,LOCAL,42.75,2.296,2.296,18.62,True,keep_imputed,price_parse_failed;price<=0,2.296,True,median_category_country,2.29595,2.296
91,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Bebidas Sin Alcohol,Gaseosas,2.25 L,UNKNOWN,LOCAL,1265.6,1265.6,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
92,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Bebidas Sin Alcohol,Gaseosas,2l,UNKNOWN,LOCAL,3450.0,3450.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
95,1,Desconocido,UNKNOWN,18,huevo,huevo,False,BUSCAR PRODUCTOS,Ingresa,30 piezas,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.19,True,median_category_country,5.19,5.19
96,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,BUSCAR PRODUCTOS,Ingresa,NaN,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
97,1,Desconocido,UNKNOWN,19,harina de trigo,harina de trigo,False,BUSCAR PRODUCTOS,Ingresa,1 KG,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.12,True,median_category_country,2.12,2.12
98,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,BUSCAR PRODUCTOS,Ingresa,100.00 g,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
99,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,BUSCAR PRODUCTOS,Ingresa,100.00 ml,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
100,1,Desconocido,UNKNOWN,13,azucar,azucar,False,BUSCAR PRODUCTOS,Ingresa,800 ML,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,True,median_category_country,2.77,2.77
101,1,Desconocido,UNKNOWN,2,cafe,sin_categoria,True,BUSCAR PRODUCTOS,Ingresa,240.00 g,UNKNOWN,LOCAL,443.0,443.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
102,2,Chedraui,MX,14,cafe,cafe,False,Cafe y te,Café Nescafé Clásico 300g,300g,MX,LOCAL,114.48,6.1484,6.1484,18.62,True,keep_imputed,price_parse_failed;price<=0,6.1484,True,median_category_country,6.63265,6.1484
110,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,Cebolla Blanca  1  und,(,NaN,UNKNOWN,LOCAL,680.98,680.985,,1.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],1.69,True,median_category_country,1.69,1.69
111,1,Desconocido,UNKNOWN,12,cebolla,cebolla,False,CEBOLLA CABEZONA X 1000G,Unidades disponibles,1000G,UNKNOWN,LOCAL,1000.0,1000.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.69,True,median_category_country,1.69,1.69
112,6,Desconocido,PE,20,arroz,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,750g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
113,6,Desconocido,PE,20,arroz,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,5Kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
114,6,Desconocido,PE,8,huevo,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,8 Piezas,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
115,6,Desconocido,PE,4,aceite vegetal,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,1.4Kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
116,6,Desconocido,PE,1,azucar,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,1Kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
117,6,Desconocido,PE,2,cafe,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,200g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
118,6,Desconocido,PE,2,cafe,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,190g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
119,6,Desconocido,PE,2,cafe,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,170g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
120,6,Desconocido,PE,2,cafe,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,850g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
121,6,Desconocido,PE,4,aceite vegetal,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,900ml,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
122,6,Desconocido,PE,4,aceite vegetal,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,500ml,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
123,6,Desconocido,PE,4,aceite vegetal,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,1L,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
124,6,Desconocido,PE,5,leche,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,946ml,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
125,6,Desconocido,PE,5,leche,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,800ml,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
126,6,Desconocido,PE,8,huevo,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,500g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
127,6,Desconocido,PE,1,azucar,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,2Kg,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
128,6,Desconocido,PE,3,pan,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,810g,PE,LOCAL,600.0,169.0141,,3.55,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.7662,True,median_category_country,4.7662,4.7662
129,6,Desconocido,PE,3,pan,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,780g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
130,6,Desconocido,PE,3,pan,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,560g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
131,6,Desconocido,PE,8,huevo,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,450g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
132,6,Desconocido,PE,21,atun,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,140g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
133,6,Desconocido,PE,21,atun,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,150g,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
134,6,Desconocido,PE,21,atun,sin_categoria,True,Centro de preferencia de la privacidad,Activas siempre,150gr,PE,LOCAL,55.14,15.5336,15.5336,3.55,True,keep_imputed,no_category_detected;price_parse_failed,15.5336,True,median_category_country,4.7662,15.5336
135,1,Desconocido,UNKNOWN,22,cerveza,cerveza,False,Cerveja Praya Witbier 600ml,Descripción,600ml,UNKNOWN,LOCAL,127.27,127.2675,,1.0,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],4.0,True,median_category_country,4.0,4.0
138,3,Desconocido,BR,23,cerveza,sin_categoria,True,Cervejas Tradicionais,de,350ml,BR,LOCAL,3.99,0.7324,,5.448,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],1.9805,True,median_category_country,1.9805,1.9805
140,3,Desconocido,BR,23,cerveza,sin_categoria,True,Cervejas Tradicionais,"R$ 5,19",330ml,BR,LOCAL,5.19,0.9526,,5.448,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],1.9805,True,median_category_country,1.9805,1.9805
142,3,Desconocido,BR,23,cerveza,sin_categoria,True,Cervejas Tradicionais,"R$ 3,99",350ml,BR,LOCAL,3.99,0.7324,,5.448,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],1.9805,True,median_category_country,1.9805,1.9805
150,4,Desconocido,US,22,cerveza,cerveza,False,CERVEZA PILSENER LATA 355 ML,Comparar,355 ML,US,LOCAL,0.99,0.99,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.19,True,median_category_country,1.19,1.19
152,1,Desconocido,UNKNOWN,22,cerveza,cerveza,False,"Cervezas, vinos y licores",Cervezas,330 ml,UNKNOWN,LOCAL,990.0,990.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],4.0,True,median_category_country,4.0,4.0
154,4,Desconocido,US,23,cerveza,sin_categoria,True,COLA FANTA 500 ML NARANJA,Comparar,500 ML,US,LOCAL,0.49,0.49,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],12.0,True,median_category_country,12.0,12.0
179,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,1L,AR,LOCAL,1145.45,0.9127,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
180,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,NaN,AR,LOCAL,904.07,0.7204,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
187,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,800 GR,AR,LOCAL,800.0,0.6375,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
188,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,450G,AR,LOCAL,450.0,0.3586,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
189,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,250 GR,AR,LOCAL,250.0,0.1992,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
190,7,Desconocido,AR,14,cafe,cafe,False,DALE VIDA A TU JARDIN,🌷🌻​🌼​,250 G,AR,LOCAL,250.0,0.1992,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
200,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,Descripción del producto,MARCA,1l,UNKNOWN,LOCAL,50.0,50.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
201,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,Descripción del producto,MARCA,610g,UNKNOWN,LOCAL,6550.0,6550.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
202,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,Descripción del producto,MARCA,550g,UNKNOWN,LOCAL,600.0,600.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
203,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Descripción del producto,MARCA,1kg,UNKNOWN,LOCAL,1312.0,1312.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
204,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,Descripción del producto,MARCA,1 Kg,UNKNOWN,LOCAL,1299.0,1299.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
205,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Descripción del producto,Azúcar Cristal Uniao 1kg,1kg,UNKNOWN,LOCAL,990.0,990.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,True,median_category_country,2.77,2.77
206,1,Desconocido,UNKNOWN,1,azucar,sin_categoria,True,Descripción del producto,MARCA,800g,UNKNOWN,LOCAL,1699.0,1699.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
207,1,Desconocido,UNKNOWN,13,azucar,azucar,False,Descripción del producto,Azúcar AZUCEL 1kg,1kg,UNKNOWN,LOCAL,4399.0,4399.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.77,True,median_category_country,2.77,2.77
211,1,Desconocido,UNKNOWN,17,leche,leche,False,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,900 ML,UNKNOWN,LOCAL,0.89,0.89,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.11,True,median_category_country,1.11,1.11
222,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,350G,UNKNOWN,LOCAL,350.0,350.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
226,1,Desconocido,UNKNOWN,23,cerveza,sin_categoria,True,El almacenamiento local parece estar deshabilitado en tu navegador.,Aprende,200G,UNKNOWN,LOCAL,0.41,0.41,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.705,True,median_category_country,3.705,3.705
228,7,Desconocido,AR,14,cafe,cafe,False,Elegí tu envío,"Hola, Limpía tú cache",1 Lt,AR,LOCAL,1.38,0.0011,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],1.91695,True,median_category_country,1.91695,1.91695
