producto_id,retailer_id,retailer,retailer_country,categoria_id,category_raw,category_canonical,category_is_imputed,nombre_producto,marca,unidad,product_country,moneda_local,precio_local,precio_usd,precio_usd_clean,fx_local_per_usd,is_imputed_clean,decision,razon_clean,precio_usd_model,is_price_imputed_model,imputation_source,precio_median_group,precio_usd_imputed,example_id,synthetic
238,7,Desconocido,AR,2,cafe,sin_categoria,True,Elegí tu envío,"Hola, Limpía tú cache","2,25 Lt",AR,LOCAL,1.5,0.0012,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2443,True
238,7,Desconocido,AR,2,cafe,sin_categoria,True,Elegí tu envío,"Hola, Limpía tú cache","2,25 Lt",AR,LOCAL,1.5,0.0012,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2444,True
238,7,Desconocido,AR,2,cafe,sin_categoria,True,Elegí tu envío,"Hola, Limpía tú cache","2,25 Lt",AR,LOCAL,1.5,0.0012,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2445,True
253,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,400 g,UNKNOWN,LOCAL,490.0,490.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2446,True
253,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,400 g,UNKNOWN,LOCAL,490.0,490.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2447,True
253,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,400 g,UNKNOWN,LOCAL,490.0,490.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2448,True
253,1,Desconocido,UNKNOWN,8,huevo,sin_categoria,True,Elige un método de entrega,Unimarc,400 g,UNKNOWN,LOCAL,490.0,490.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2449,True
255,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,"Este gato no debería estar en esta caja, ni tú en esta página",Live Chat,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2450,True
255,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,"Este gato no debería estar en esta caja, ni tú en esta página",Live Chat,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2451,True
255,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,"Este gato no debería estar en esta caja, ni tú en esta página",Live Chat,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2452,True
255,1,Desconocido,UNKNOWN,5,leche,sin_categoria,True,"Este gato no debería estar en esta caja, ni tú en esta página",Live Chat,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2453,True
263,2,Chedraui,MX,12,cebolla,cebolla,False,Frutas y verduras,Verduras,,MX,LOCAL,12679.94,680.985,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2454,True
263,2,Chedraui,MX,12,cebolla,cebolla,False,Frutas y verduras,Verduras,,MX,LOCAL,12679.94,680.985,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2455,True
263,2,Chedraui,MX,12,cebolla,cebolla,False,Frutas y verduras,Verduras,,MX,LOCAL,12679.94,680.985,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2456,True
263,2,Chedraui,MX,12,cebolla,cebolla,False,Frutas y verduras,Verduras,,MX,LOCAL,12679.94,680.985,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2457,True
264,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,2.25 L,UNKNOWN,LOCAL,2300.0,2300.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2458,True
264,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,2.25 L,UNKNOWN,LOCAL,2300.0,2300.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2459,True
264,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,2.25 L,UNKNOWN,LOCAL,2300.0,2300.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2460,True
264,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,2.25 L,UNKNOWN,LOCAL,2300.0,2300.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2461,True
265,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,500g,UNKNOWN,LOCAL,599.0,599.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2462,True
265,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,500g,UNKNOWN,LOCAL,599.0,599.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2463,True
265,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,500g,UNKNOWN,LOCAL,599.0,599.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2464,True
265,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,500g,UNKNOWN,LOCAL,599.0,599.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2465,True
266,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,600 Gr,UNKNOWN,LOCAL,2799.0,2799.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2466,True
266,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,600 Gr,UNKNOWN,LOCAL,2799.0,2799.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2467,True
266,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,600 Gr,UNKNOWN,LOCAL,2799.0,2799.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2468,True
266,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,600 Gr,UNKNOWN,LOCAL,2799.0,2799.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2469,True
267,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,300 Gr,UNKNOWN,LOCAL,2999.0,2999.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2470,True
267,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,300 Gr,UNKNOWN,LOCAL,2999.0,2999.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2471,True
267,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,300 Gr,UNKNOWN,LOCAL,2999.0,2999.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2472,True
267,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Frutas Y Verduras,Verduras,300 Gr,UNKNOWN,LOCAL,2999.0,2999.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2473,True
268,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,San Blas,500g,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2474,True
268,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,San Blas,500g,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2475,True
268,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,San Blas,500g,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2476,True
268,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,San Blas,500g,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2477,True
269,2,Chedraui,MX,3,pan,sin_categoria,True,Harinas y reposteria,Harina Chedraui Trigo 1Kg,1Kg,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,no_category_detected;price_parse_failed,3.2055,False,median_category_country,2.4705,3.5617,2478,True
269,2,Chedraui,MX,3,pan,sin_categoria,True,Harinas y reposteria,Harina Chedraui Trigo 1Kg,1Kg,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,no_category_detected;price_parse_failed,3.3836,False,median_category_country,2.4705,3.5617,2479,True
269,2,Chedraui,MX,3,pan,sin_categoria,True,Harinas y reposteria,Harina Chedraui Trigo 1Kg,1Kg,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,no_category_detected;price_parse_failed,3.7398,False,median_category_country,2.4705,3.5617,2480,True
269,2,Chedraui,MX,3,pan,sin_categoria,True,Harinas y reposteria,Harina Chedraui Trigo 1Kg,1Kg,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,no_category_detected;price_parse_failed,3.9179,False,median_category_country,2.4705,3.5617,2481,True
270,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,La Moderna,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2482,True
270,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,La Moderna,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2483,True
270,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,La Moderna,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2484,True
270,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,La Moderna,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2485,True
271,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,Sol de Oro,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2486,True
271,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,Sol de Oro,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2487,True
271,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,Sol de Oro,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2488,True
271,2,Chedraui,MX,19,harina de trigo,harina de trigo,False,Harinas y reposteria,Sol de Oro,1kg,MX,LOCAL,2902.4,155.8757,,18.62,True,keep_imputed,price_parse_failed;price<=0 [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2489,True
272,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",IR AL PAGO,1 Lt,AR,LOCAL,1.2,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2490,True
272,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",IR AL PAGO,1 Lt,AR,LOCAL,1.2,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2491,True
272,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",IR AL PAGO,1 Lt,AR,LOCAL,1.2,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2492,True
272,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",IR AL PAGO,1 Lt,AR,LOCAL,1.2,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2493,True
273,7,Desconocido,AR,17,leche,leche,False,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,560 Gr,AR,LOCAL,5.01,0.004,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2494,True
273,7,Desconocido,AR,17,leche,leche,False,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,560 Gr,AR,LOCAL,5.01,0.004,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2495,True
273,7,Desconocido,AR,17,leche,leche,False,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,560 Gr,AR,LOCAL,5.01,0.004,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2496,True
273,7,Desconocido,AR,17,leche,leche,False,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,560 Gr,AR,LOCAL,5.01,0.004,,1255.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2497,True
274,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,1 Kg,AR,LOCAL,1.3,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2498,True
274,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,1 Kg,AR,LOCAL,1.3,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2499,True
274,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,1 Kg,AR,LOCAL,1.3,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2500,True
274,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,1 Kg,AR,LOCAL,1.3,0.001,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2501,True
275,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,500 Gr,AR,LOCAL,500.0,0.3984,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2502,True
275,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,500 Gr,AR,LOCAL,500.0,0.3984,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2503,True
275,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,500 Gr,AR,LOCAL,500.0,0.3984,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2504,True
275,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,500 Gr,AR,LOCAL,500.0,0.3984,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2505,True
276,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,"1,5 Lt",AR,LOCAL,800.0,0.6375,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.5965,False,global_median,,2.885,2506,True
276,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,"1,5 Lt",AR,LOCAL,800.0,0.6375,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],2.7407,False,global_median,,2.885,2507,True
276,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,"1,5 Lt",AR,LOCAL,800.0,0.6375,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.0292,False,global_median,,2.885,2508,True
276,7,Desconocido,AR,5,leche,sin_categoria,True,"Hola, Limpía tú cache",¿Quéres terminar tu compra?,"1,5 Lt",AR,LOCAL,800.0,0.6375,,1255.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.1735,False,global_median,,2.885,2509,True
277,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2510,True
277,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2511,True
277,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2512,True
277,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GR,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2513,True
278,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Horarios de entrega,LISTA,1.5LT,UNKNOWN,LOCAL,100.0,100.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2514,True
278,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Horarios de entrega,LISTA,1.5LT,UNKNOWN,LOCAL,100.0,100.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2515,True
278,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Horarios de entrega,LISTA,1.5LT,UNKNOWN,LOCAL,100.0,100.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2516,True
278,1,Desconocido,UNKNOWN,6,papa,sin_categoria,True,Horarios de entrega,LISTA,1.5LT,UNKNOWN,LOCAL,100.0,100.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2517,True
279,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GRAMOS,UNKNOWN,LOCAL,400.0,400.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2518,True
279,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GRAMOS,UNKNOWN,LOCAL,400.0,400.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2519,True
279,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GRAMOS,UNKNOWN,LOCAL,400.0,400.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2520,True
279,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,400 GRAMOS,UNKNOWN,LOCAL,400.0,400.0,,1.0,True,keep_imputed,no_category_detected [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2521,True
280,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,85 GRAMOS,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.3345,False,median_category_country,3.705,3.705,2522,True
280,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,85 GRAMOS,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.5197,False,median_category_country,3.705,3.705,2523,True
280,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,85 GRAMOS,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],3.8903,False,median_category_country,3.705,3.705,2524,True
280,1,Desconocido,UNKNOWN,3,pan,sin_categoria,True,Horarios de entrega,LISTA,85 GRAMOS,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,no_category_detected;price_parse_failed [precio_usd fuera de rango 1–20],4.0755,False,median_category_country,3.705,3.705,2525,True
281,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Blanco,Descripción del producto,500 Gr,UNKNOWN,LOCAL,4241.5,4241.5,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.671,False,median_category_country,5.19,5.19,2526,True
281,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Blanco,Descripción del producto,500 Gr,UNKNOWN,LOCAL,4241.5,4241.5,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.9305,False,median_category_country,5.19,5.19,2527,True
281,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Blanco,Descripción del producto,500 Gr,UNKNOWN,LOCAL,4241.5,4241.5,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.4495,False,median_category_country,5.19,5.19,2528,True
281,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Blanco,Descripción del producto,500 Gr,UNKNOWN,LOCAL,4241.5,4241.5,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.709,False,median_category_country,5.19,5.19,2529,True
283,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Color,Descripción del producto,500 Gr,UNKNOWN,LOCAL,1596.0,1596.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.671,False,median_category_country,5.19,5.19,2530,True
283,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Color,Descripción del producto,500 Gr,UNKNOWN,LOCAL,1596.0,1596.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],4.9305,False,median_category_country,5.19,5.19,2531,True
283,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Color,Descripción del producto,500 Gr,UNKNOWN,LOCAL,1596.0,1596.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.4495,False,median_category_country,5.19,5.19,2532,True
283,1,Desconocido,UNKNOWN,18,huevo,huevo,False,Huevos Color,Descripción del producto,500 Gr,UNKNOWN,LOCAL,1596.0,1596.0,,1.0,True,keep_imputed,heuristic_default [precio_usd fuera de rango 1–20],5.709,False,median_category_country,5.19,5.19,2533,True
285,1,Desconocido,UNKNOWN,18,huevo,huevo,False,la herradura,Huevo primera color,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,price_parse_failed [precio_usd fuera de rango 1–20],4.671,False,median_category_country,5.19,5.19,2534,True
285,1,Desconocido,UNKNOWN,18,huevo,huevo,False,la herradura,Huevo primera color,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,price_parse_failed [precio_usd fuera de rango 1–20],4.9305,False,median_category_country,5.19,5.19,2535,True
285,1,Desconocido,UNKNOWN,18,huevo,huevo,False,la herradura,Huevo primera color,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,price_parse_failed [precio_usd fuera de rango 1–20],5.4495,False,median_category_country,5.19,5.19,2536,True
285,1,Desconocido,UNKNOWN,18,huevo,huevo,False,la herradura,Huevo primera color,,UNKNOWN,LOCAL,234.19,234.1938,,1.0,True,keep_imputed,price_parse_failed [precio_usd fuera de rango 1–20],5.709,False,median_category_country,5.19,5.19,2537,True
289,2,Chedraui,MX,18,huevo,huevo,False,Lacteos y huevo,Huevos,30 Piezas,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,price_parse_failed,3.2055,False,median_category_country,4.99195,3.5617,2538,True
289,2,Chedraui,MX,18,huevo,huevo,False,Lacteos y huevo,Huevos,30 Piezas,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,price_parse_failed,3.3836,False,median_category_country,4.99195,3.5617,2539,True
289,2,Chedraui,MX,18,huevo,huevo,False,Lacteos y huevo,Huevos,30 Piezas,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,price_parse_failed,3.7398,False,median_category_country,4.99195,3.5617,2540,True
289,2,Chedraui,MX,18,huevo,huevo,False,Lacteos y huevo,Huevos,30 Piezas,MX,LOCAL,66.32,3.5617,3.5617,18.62,True,keep_imputed,price_parse_failed,3.9179,False,median_category_country,4.99195,3.5617,2541,True
290,1,Desconocido,UNKNOWN,17,leche,leche,False,LECHE EQUILIBRIO TETRAPAK UHTLATTI 900ML,Unidades disponibles,900ML,UNKNOWN,LOCAL,900.0,900.0,,1.0,True,keep,heuristic_default [precio_usd fuera de rango 1–20],0.999,False,median_category_country,1.11,1.11,2542,True
